textid,sentence,label
15518,"Well, I'm not a lawyer, but from what I can tell this is completely and utterly untrue.",sci.crypt
15518,"You see, this country has this thing called a ""constitution"".",sci.crypt
15518,"If you legitimately aquire the device, and you yourself are not a government employee or otherwise encumbered, I don't think they can stop you from revealing anything about the device you can determine.",sci.crypt
15518,Remember the Pentagon Papers precedent?,sci.crypt
15518,The First Amendment applies here.,sci.crypt
15518,The U.S. does NOT have an official secrets act.,sci.crypt
15518,"We do have laws that will punish you for revealing what classified information you learned in your capacity as a government official, contractor, etc, and we have laws that prohibit stealing such information.",sci.crypt
15518,"However, if they sell you the chip, I can't see that they can make reverse engineering it and revealing the details illegal.",sci.crypt
15518,--,sci.crypt
15518,Perry Metzger pmetzger@shearson.com --,sci.crypt
15518,"Laissez faire, laissez passer.",sci.crypt
15518,Le monde va de lui meme.,sci.crypt
15283,Yes it is.,sci.crypt
15283,From the National Film Board of Canada.,sci.crypt
15283,Guy gthomas@native-ed.bc.ca,sci.crypt
15296,One presumes the system could work as follows: a) Blank clips are manufactured by Mykotronx and VLSI.,sci.crypt
15296,The number produced is carefully audited and they are shipped to the first escrow house.,sci.crypt
15296,"It programs the chips with its half the key, and prints out a paper slip with the key half and non-secret chip serial number.",sci.crypt
15296,"The reams of paper are filed in locked boxes in the vault, a fuse is burnt in the chip so that the key is now unreadable.",sci.crypt
15296,"The chip then goes to the next escrow house, where the same thing is done.",sci.crypt
15296,"This continues through N escrow houses, perhaps, could be more than 2.",sci.crypt
15296,The last one provides the chip to the cellular phone maker.,sci.crypt
15296,"And yes, this has to be a public key system or it would be almost impossible to handle.",sci.crypt
15296,"It might not be RSA, but that does not mean that PKP doesn't get paid.",sci.crypt
15296,"Until 1997, PKP has the patent on the general concept of public key encryption, as well as the particular implementation known as RSA.",sci.crypt
15296,--,sci.crypt
15296,"Brad Templeton, ClariNet Communications Corp. -- Sunnyvale, CA 408/296-0366",sci.crypt
16013,|>,sci.crypt
16013,There's been some discussion very recently as to whether the |> government once again might exempt themselves from something they use |> to screw us over...,sci.crypt
16013,"Well, from comp.dcom.telecom: |> |>",sci.crypt
16013,From: lesreeves@attmail.com,sci.crypt
16013,|>,sci.crypt
16013,Subject:,sci.crypt
16013,Odds 'n Ends in the News |> |> *,sci.crypt
16013,"The Clipper Chip device introduced yesterday by AT&T may not be |> suitable for government use, says House Telecom Subcommittee Chairman |> Markey.",sci.crypt
16013,"In a letter to Commerce Secretary Brown, Markey asked whether |>",sci.crypt
16013,"the use of the technology could lead to ""inadvertently increased costs |> to those U.S. companies hoping to serve both"" the government and |> private markets.",sci.crypt
16013,Markey has ordered Brown to answer several questions |> about security and cost concerns by April 28.,sci.crypt
16013,"(Communications Daily, |> 4/20/93)",sci.crypt
16013,This is stupid.,sci.crypt
16013,Won't it cost more to those companies hoping to serve the gov't and private markets if they DON'T use the same technology?,sci.crypt
16013,--,sci.crypt
16013,"Doug Bank Private Systems Division dougb@ecs.comm.mot.com Motorola Communications Sector dougb@nwu.edu Schaumburg, Illinois dougb@casbah.acns.nwu.edu 708-576-8207",sci.crypt
15400,A typical example of seep-minded thinking.,sci.crypt
15400,"We all know that David Sternlight is a jerk, but I'm afraid that in this case 90% of the population will think like him.",sci.crypt
15400,"Realize it guys - NSA, Dorothy Denning, and the US government have already won the battle...",sci.crypt
15400,Unless... unless you succeed to wake up the people...,sci.crypt
15400,"but nah, that's too unlikely...",sci.crypt
15400,"The events are happening too fast, cryptography is a too sophisticated issue, and almost nobody cares anyway...",sci.crypt
15400,"A few thousand of net.readers won't make the difference, if millions are caught asleep... Too sad... :-((((( Regards, Vesselin -- Vesselin Vladimirov Bontchev Virus Test Center, University of Hamburg Tel.:+49-40-54715-224, Fax: +49-40-54715-226 Fachbereich Informatik - AGN < PGP 2.2 public key available on request.",sci.crypt
15400,"> Vogt-Koelln-Strasse 30, rm.",sci.crypt
15400,"107 C e-mail: bontchev@fbihh.informatik.uni-hamburg.de D-2000 Hamburg 54, Germany",sci.crypt
15786,It is my intent to cut the government off at the knees with the pen (and keyboard).,sci.crypt
15786,"True, the lawyer and the lawbook only go so far, but I agree that it is best to use those resources to the maximum extent before seriously contemplating anything more... disruptive.",sci.crypt
15406,I have also been in contact with Mitch about this.,sci.crypt
15406,"I believe him when he says he didn't ask to be on the ""clipper"" list.",sci.crypt
15406,He also forwarded the traffic he had recieved through that list to me which will be placed at some ftp site.,sci.crypt
15406,"However, the first alias on the ""clipper list"" was csspab which was another mailing list.",sci.crypt
15406,It basically contained the addresses for staffers and board members of the NIST security board.,sci.crypt
15406,Several of these people had their accounts within the dockmaster domain.,sci.crypt
15406,These are the people we might wish to FOIA...,sci.crypt
15406,/harry --,sci.crypt
15406,Harry Shapiro habs@panix.com,sci.crypt
15406,List Administrator of the Extropy Institute Mailing List Private Communication for the Extropian Community since 1991,sci.crypt
15805,"To paraphrase, I may not agree with what you're encrypting, but I defend your right to encrypt it.",sci.crypt
15805,"-- - <<Disclaimer: All opinions expressed are my own, of course.>> - Carl Ellison cme@sw.stratus.com - Stratus Computer Inc. M3-2-BKW TEL: (508)460-2783 - 55 Fairbanks Boulevard ; Marlborough MA 01752-1298 FAX: (508)624-7488",sci.crypt
15385,X-Mailer: uAccess - Macintosh Release: 1.6v0 Too many newsgroups.,sci.crypt
15385,'nough said?,sci.crypt
15385,Thanx. --,sci.crypt
15385,"Edward Reid Greensboro FL ed@titipu.resun.com or nosc!blkhole!ed (looking for programming contracts, especially Unisys A-Series)",sci.crypt
15748,< < >,sci.crypt
15748,I wonder if she landed such a fat fee from cooperation with the NSA in < >the design and propoganda stages that she doesn't care any more?,sci.crypt
15748,< <,sci.crypt
15748,"Which is to say: is the NSA -totally- perfidious, or does it at least <have the redeeming virtue of taking care of its own?",sci.crypt
15748,<g> Of course they take care of their own ... very well ... until the person has 'outlived his/her/undefined usefulness'...,sci.crypt
15748,then 'elimination' becomes a consideration... :-),sci.crypt
15748,-- pat@rwing.uucp,sci.crypt
15748,"[Without prejudice UCC 1-207] (Pat Myrto) Seattle, WA",sci.crypt
15748,"If all else fails, try: ...!",sci.crypt
15748,"uunet!pilchuck!rwing!pat WISDOM: ""Only two things are infinite; the universe and human stupidity, and I am not sure about the former.""",sci.crypt
15748,- Albert Einstien,sci.crypt
15647,Preventing black market chips w/non-escrowed keys IS exactly what they mean by protecting the security of the key escrow system.,sci.crypt
